Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Current Ratio,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Fixed Assets,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Inventory,Liabilities,Long-Term Debt,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,For Year,Earnings Per Share,Estimated Shares Outstanding,Total Revenue
3301792000,122628000,-82165000,3,-349574000,30,1334302000,87246000,559000,140,487313000,427900000,265423000,1963175000,27,6491261000,426270000,384609000,2314058000,-350178000,1001943000,-87451000,70153000,1219188000,-812265000,-342015000,-210706000,1131149000,-210706000,-160847000,2034485000,510065000,2,510622000,517592000,-388773000,0,7559000,723343000,-48145000,1,4,1,88,6694207000,-430852000,4884284000,12280005000,6200437000,4418625000,6128153000,6151852000,12280005000,2012,-0.31,679696774.2,24380510000
3264468000,-54000000,5000000,10,-371000000,15,492532000,-81000000,563000,156,458000000,1182000000,1063000000,1870719000,26,6032000000,356000000,382700000,2328299000,-56000000,1000205000,-872000000,-833000000,1108000000,-1442000000,-479000000,620000000,260000000,620000000,707000000,2018280000,1177000000,5,448302000,400447000,-507154000,0,-109000000,665386000,-39000000,5,17,3,86,7001755000,-259000000,4735000000,11174876000,5239558000,3368450000,6132263000,5042613000,11174876000,2013,0.95,652631578.9,23114000000
3197000000,-184000000,34000000,3,-361000000,19,627000000,62000000,1000000,151,467000000,317000000,268000000,1706000000,26,5801000000,133000000,335000000,2144000000,-70000000,1018000000,-27000000,127000000,1043000000,-493000000,-375000000,135000000,495000000,135000000,135000000,1928000000,310000000,1,636000000,252000000,-1041000000,0,-14000000,688000000,138000000,1,5,1,85,6829000000,-159000000,4816000000,10308000000,4951000000,3289000000,5305000000,5003000000,10308000000,2014,0.21,642857142.9,22492000000
3247000000,-19000000,-15000000,7,-381000000,25,825000000,18000000,1000000,157,455000000,631000000,492000000,1586000000,26,5514000000,113000000,274000000,2078000000,33000000,1018000000,-92000000,198000000,978000000,-378000000,-374000000,379000000,153000000,379000000,379000000,1899000000,641000000,3,547000000,310000000,-1116000000,0,7000000,506000000,-41000000,2,9,2,93,6900000000,17000000,4600000000,10172000000,5112000000,3264000000,5376000000,4796000000,10172000000,2015,0.59,642372881.4,21059000000
196878000,-4329000,35000,17,-65236000,10,31324000,0,860000,133,76283000,468871000,417197000,335870000,45,857305000,147256000,667471000,0,25874000,1268303000,-131267000,12149000,390784000,-91526000,-288928000,267996000,16152000,267996000,267996000,345241000,468836000,25,37008000,64218000,-39064000,0,-223603000,30272000,6863000,22,27,14,133,1463277000,16433000,356817000,3546738000,441286000,331060000,1541793000,2004945000,3546738000,2012,3.14,85349044.59,1913149000
196591000,-54767000,-2630000,18,-73109000,16,67167000,0,855000,130,88408000,532989000,477746000,358967000,45,964634000,164662000,720035000,0,3235000,1280663000,-30791000,32507000,405307000,-136019000,-234972000,311372000,32337000,311372000,311372000,407027000,535619000,25,37124000,65658000,-56468000,0,-161936000,27469000,23010000,22,27,15,130,1610964000,-121355000,390610000,3887973000,540265000,416184000,1750461000,2137512000,3887973000,2013,3.62,86014364.64,2142807000
246339000,-34116000,-2626000,17,-86496000,5,22236000,0,849000,120,104616000,553710000,487568000,460408000,43,1094411000,159422000,909645000,0,16584000,1527246000,101740000,-44931000,448500000,-30049000,-462774000,326456000,25349000,326456000,326456000,465473000,556336000,22,32523000,63805000,-138419000,0,-374321000,64117000,7921000,19,26,13,120,1743371000,-142214000,489937000,4373302000,551894000,460907000,1895012000,2478290000,4373302000,2014,3.84,85014583.33,2555601000
346531000,-55890000,793000,10,-114761000,9,55634000,0,849000,130,127412000,488405000,410907000,665602000,42,1266185000,142894000,1842561000,0,47811000,3052639000,1622419000,33398000,390328000,2181208000,-2533904000,267046000,2026000,256940000,267046000,614494000,487612000,16,49282000,91631000,-282631000,0,-2419437000,81352000,956000,14,15,9,130,1868645000,576448000,712803000,7077450000,761828000,587349000,2729891000,4347559000,7077450000,2015,3.02,88425827.81,2985908000
1713000000,0,-123000000,8,-2956000000,12,521000000,0,2217000000,87,1090000000,1429000000,936000000,25191000000,31,3001000000,59000000,436000000,408000000,130000000,11765000000,1938000000,223000000,2018000000,1355000000,-3158000000,865000000,289000000,859000000,865000000,1761000000,1552000000,16,3620000000,1005000000,-376000000,-21000000,-33000000,6209000000,-411000000,10,9,9,77,8441000000,55000000,359000000,36499000000,3695000000,4258000000,10282000000,26138000000,36420000000,2012,3.56,242977528.1,9647000000
1862000000,273000000,274000000,9,-2572000000,21,928000000,-116000000,2409000000,91,1113000000,1958000000,1399000000,25460000000,32,3371000000,366000000,426000000,287000000,-243000000,11408000000,549000000,429000000,1784000000,338000000,-1689000000,1009000000,203000000,1001000000,1009000000,1912000000,1684000000,16,3689000000,870000000,-228000000,-40000000,199000000,5374000000,-534000000,13,13,10,85,8827000000,509000000,574000000,37244000000,3997000000,4369000000,11008000000,26236000000,37244000000,2013,4.1,246097561,10557000000
2010000000,-44000000,221000000,10,-3123000000,11,581000000,133000000,2484000000,83,1156000000,1997000000,1443000000,25902000000,30,3346000000,300000000,415000000,396000000,-29000000,12230000000,1650000000,-334000000,2161000000,854000000,-3342000000,1162000000,118000000,1161000000,1162000000,1782000000,1776000000,16,4023000000,1425000000,-497000000,-37000000,38000000,5853000000,-435000000,13,13,11,75,9339000000,-56000000,414000000,39651000000,4184000000,5069000000,11326000000,28325000000,39651000000,2014,4.72,246186440.7,11035000000
2015000000,99000000,225000000,11,-3156000000,9,430000000,-65000000,2621000000,63,1250000000,2161000000,1600000000,28039000000,35,3583000000,341000000,404000000,298000000,130000000,13283000000,516000000,-167000000,2905000000,-173000000,-2885000000,1350000000,-492000000,1349000000,1350000000,1509000000,1936000000,19,4498000000,654000000,-806000000,35000000,-6000000,6071000000,535000000,16,14,13,56,9994000000,-22000000,397000000,41150000000,2891000000,4612000000,11809000000,29341000000,41150000000,2015,5.43,248618784.5,10231000000
2608000000,933000000,-46000000,53,-786000000,88,1809000000,102000000,0,207,873000000,2045000000,1831000000,2269000000,27,3940000000,-7000000,405000000,854000000,-722000000,2774000000,-238000000,1000000,3047000000,-2222000000,-825000000,1838000000,62000000,1838000000,1838000000,1785000000,2091000000,15,225000000,484000000,-13000000,-71000000,-22000000,352000000,-39000000,13,52,13,175,-1778000000,-1395000000,635000000,9243000000,5412000000,2611000000,3495000000,5748000000,9243000000,2013,4.97,369818913.5,14351000000
2398000000,221000000,-25000000,55,-559000000,111,2638000000,-20000000,0,241,879000000,1751000000,1556000000,2136000000,28,3846000000,-14000000,359000000,985000000,-325000000,3920000000,1056000000,926000000,2558000000,-1311000000,-322000000,1570000000,110000000,1570000000,1570000000,1855000000,1776000000,13,184000000,279000000,-2000000,-5000000,-316000000,342000000,123000000,11,55,11,200,-2677000000,-1805000000,722000000,9492000000,5777000000,2398000000,2832000000,6660000000,9492000000,2014,4.66,336909871.2,13724000000
2343000000,45000000,119000000,58,-747000000,106,2479000000,29000000,0,238,841000000,2177000000,1970000000,2278000000,28,3809000000,228000000,370000000,993000000,-210000000,4155000000,170000000,-155000000,2647000000,-1495000000,-1287000000,1742000000,206000000,1742000000,1742000000,1857000000,2058000000,15,259000000,233000000,-30000000,-12000000,-558000000,329000000,-6000000,14,65,13,195,-2686000000,-989000000,237000000,9845000000,5568000000,2343000000,3018000000,6827000000,9845000000,2015,5.38,323791821.6,13739000000
2249000000,464000000,22000000,16,-587000000,50,1125000000,145000000,0,157,815000000,467000000,274000000,2160000000,23,2615000000,26000000,448000000,868000000,-144000000,4130000000,-22000000,-1354000000,1680000000,-1820000000,-1211000000,248000000,153000000,248000000,248000000,1318000000,445000000,4,258000000,216000000,-25000000,-60000000,-625000000,280000000,-1000000,2,17,2,118,-4311000000,-1011000000,635000000,8252000000,3533000000,2249000000,1593000000,6659000000,8252000000,2016,0.83,298795180.7,11160000000
650300000,-38900000,-12500000,14,-62100000,49,331500000,-90000000,2700000,365,120200000,743500000,516400000,1229000000,40,1108300000,128600000,871400000,1480900000,70800000,3277800000,512800000,245700000,556300000,-98700000,-206800000,387800000,100100000,387800000,620900000,471900000,522900000,19,344200000,186900000,132100000,-500000,-144700000,222500000,6300000,18,18,14,146,2495100000,-220300000,585400000,7638100000,2471200000,677900000,2860300000,4777800000,7638100000,2013,,,2796100000
1378500000,36500000,0,39,-223500000,3,63900000,-41100000,2800000,136,166900000,2525500000,2202300000,2014300000,41,1991700000,259200000,3231100000,1743800000,3300000,6373300000,3685900000,-267600000,826200000,3777000000,-4863800000,1943100000,-1249600000,1943100000,3672900000,626200000,2437700000,50,162700000,313300000,86000000,-18000000,-4640300000,159200000,-32900000,45,44,40,50,4438200000,125900000,895100000,14302100000,2747200000,2025700000,4981300000,9320800000,14302100000,2014,,,4867700000
920200000,16100000,-4400000,15,-719400000,10,110100000,-132500000,2800000,257,214200000,1517300000,1179600000,2681600000,43,2578600000,343400000,3181000000,1827200000,45500000,7086000000,312400000,46200000,1081000000,-16400000,-1015900000,839300000,137600000,839300000,860800000,598900000,1500200000,25,111400000,374600000,-130900000,-571700000,-296500000,176100000,-36100000,20,20,14,96,5277500000,178700000,1078400000,15093000000,2910800000,1130700000,5770700000,9322300000,15093000000,2015,,,6028000000
1007300000,-129800000,-1100000,16,-891300000,4,83100000,10100000,2900000,131,233000000,1815100000,1501200000,3333400000,45,2942300000,440600000,3403800000,1851600000,-87000000,6816200000,761900000,-27000000,1413700000,776000000,-2207400000,1054900000,306100000,1054900000,1106000000,732500000,1765100000,27,111600000,310400000,-452500000,-38600000,-1316100000,162500000,20700000,23,23,16,50,6090500000,104200000,1177200000,16965000000,2977600000,2272300000,6559600000,10405400000,16965000000,2016,,,6548400000
2772400000,-500000,-7800000,7,-340300000,15,496200000,-101900000,442300000,124,441300000,747700000,587600000,1478600000,36,3903700000,68600000,3037300000,1473300000,-9700000,3799400000,813200000,-219800000,868000000,155500000,-1198400000,469700000,5900000,490300000,499400000,1578500000,755500000,7,439900000,468600000,-552200000,-27200000,-861700000,1719500000,42600000,5,9,4,79,3484900000,-317800000,2960300000,16535100000,4016600000,3236000000,6799200000,9735900000,16535100000,2013,3.16,148639240.5,10889500000
2801100000,68400000,13600000,12,-291000000,18,496600000,-175900000,442300000,139,449800000,1262000000,1084800000,1454100000,36,4102700000,227100000,2751700000,1562700000,-69300000,3839800000,-437600000,400000,1295900000,-766200000,-382200000,760900000,197000000,760900000,857200000,1396700000,1248400000,11,419000000,492800000,-1313800000,-17000000,-29800000,1672700000,65000000,10,17,7,84,3926300000,43100000,2814600000,15849100000,3948800000,2832000000,6429100000,9420000000,15849100000,2014,,,11338600000
2795000000,-53900000,15200000,15,-311400000,17,465400000,-54700000,442300000,131,414000000,1331200000,1150800000,1450200000,36,4072000000,248600000,2541500000,1526400000,-139800000,3792100000,-14900000,-31200000,1182300000,-875600000,-205000000,883700000,124700000,883700000,903800000,1331800000,1316000000,12,389700000,338500000,-1729100000,-21000000,-31300000,1848000000,8300000,10,20,8,76,4491700000,-519800000,2681100000,15127800000,3662100000,2802600000,5811600000,9316200000,15127800000,2015,5.96,148271812.1,11171800000
2741900000,-68200000,23200000,15,-347000000,40,1131800000,-23900000,442300000,171,408000000,1420600000,1226100000,1451200000,37,4267200000,261200000,2299500000,1478000000,108100000,3815300000,1900000,666400000,1485200000,-433100000,-284000000,965300000,117400000,965300000,965300000,1302800000,1397400000,12,401700000,875900000,-1947100000,-163000000,-41700000,1903100000,-21500000,11,19,8,118,5127300000,31900000,2798900000,15634900000,4788500000,2807500000,6367000000,9267900000,15634900000,,,,11406900000
167700000,4900000,-600000,13,-123800000,284,511100000,3400000,47000000,597,103400000,344500000,344500000,328600000,43,766600000,66400000,64800000,229500000,18100000,0,0,204000000,499700000,-172700000,-123000000,278100000,92000000,278100000,278100000,292700000,345100000,19,11800000,40000000,-900000,-1100000,0,52300000,-200000,19,16,16,470,378900000,-182400000,159700000,2333100000,1073300000,179700000,2101100000,232000000,2333100000,2013,1.48,187905405.4,1792000000
271300000,-12400000,0,18,-208600000,271,805800000,-6100000,47300000,480,122700000,565200000,565200000,555900000,45,1022700000,107500000,75000000,270800000,136600000,0,0,294700000,772400000,-120600000,-357100000,457700000,66600000,457700000,457700000,317600000,565200000,25,11900000,35000000,-4900000,0,-148500000,143800000,7300000,25,22,20,389,794900000,-120000000,179100000,2973800000,1429200000,297600000,2532400000,441400000,2973800000,2014,2.44,187581967.2,2291500000
372600000,-222200000,500000,25,-430100000,225,1043600000,3600000,47600000,413,195800000,1023600000,1023600000,826400000,48,1554500000,225300000,45000000,267900000,196500000,0,0,237800000,992800000,-300300000,-454700000,798300000,60000000,798300000,798300000,538000000,1023100000,31,20300000,65200000,-8200000,0,-24600000,96300000,-39200000,31,32,24,355,1469200000,-234500000,191300000,3719400000,1914700000,463900000,3159200000,560200000,3719400000,2015,4.21,189619952.5,3258400000
152700000,121400000,81900000,28,-189300000,516,1083800000,-147300000,46200000,952,247800000,1200600000,1200600000,806300000,51,1665200000,205400000,67000000,424000000,-153600000,0,0,40200000,1095700000,-804600000,-250900000,995200000,52600000,995200000,995200000,416600000,1118700000,34,52600000,77700000,-10900000,-76500000,-61600000,103800000,-20400000,37,34,30,751,2263600000,-570800000,195900000,3855400000,2002100000,210200000,3541400000,314000000,3855400000,2016,5.27,188842504.7,3289000000
732022000,-36000000,-14000000,23,-2108000000,8,62125000,18000000,3511000,105,815000000,-1115000000,-1150000000,5836976000,91,2485000000,-443000000,0,28141000,53000000,1668273000,282000000,38000000,1654000000,291000000,-1907000000,-707000000,1492000000,-707000000,-707000000,377638000,-1101000000,40,91639000,341008000,149804000,0,201000000,216473000,19000000,42,38,26,102,1949150000,9000000,835000000,6737527000,808912000,767771000,3035872000,3701655000,6737527000,2012,-2.03,348275862.1,2730000000
632000000,-86000000,28000000,19,-2157000000,3,23000000,-6000000,4000000,94,791000000,1232000000,1190000000,7297000000,90,3043000000,486000000,0,38000000,9000000,1950000000,274000000,-31000000,1909000000,277000000,-2216000000,704000000,490000000,704000000,704000000,464000000,1204000000,36,107000000,119000000,-4000000,-7000000,37000000,256000000,7000000,35,33,21,88,2653000000,10000000,1052000000,8048000000,644000000,688000000,3622000000,4426000000,8048000000,2013,2.01,350248756.2,3371000000
888000000,-66000000,135000000,20,-2043000000,1,53000000,1000000,4000000,21,952000000,1508000000,1449000000,13712000000,89,3611000000,525000000,0,37000000,108000000,2466000000,4971000000,30000000,2335000000,4983000000,-7288000000,924000000,394000000,924000000,924000000,530000000,1373000000,34,98000000,495000000,62000000,0,53000000,418000000,22000000,36,31,23,20,3577000000,12000000,1296000000,14925000000,1115000000,5428000000,4662000000,10263000000,14925000000,2014,2.63,351330798.5,4038000000
679000000,203000000,300000000,200,-1798000000,2,15000000,4000000,4000000,56,1145000000,-6505000000,-6561000000,7543000000,78,2444000000,-2005000000,0,3000000,-97000000,4728000000,-2243000000,-38000000,1580000000,20000000,-1638000000,-4556000000,4879000000,-4662000000,-4556000000,327000000,-6522000000,208,174000000,48000000,-48000000,0,739000000,393000000,2000000,209,288,145,55,-1082000000,2342000000,1208000000,8110000000,393000000,707000000,2282000000,5828000000,8110000000,,,,3133000000
